resource_id,role_id,step_number,nama_skill,link_course,tipe,platform
RES0252,R018,1,Python,https://www.coursera.org/learn/data-analysis-with-python,Video Course + Certificate,Coursera
RES0253,R018,2,Python,https://www.coursera.org/specializations/python-programming-data-science,Video Course + Certificate,Coursera
RES0254,R018,2,Python,https://www.coursera.org/specializations/software-engineering-fundamentals,Video Course + Certificate,Coursera
RES0255,R018,2,Python,https://www.coursera.org/specializations/statistics-with-python,Video Course + Certificate,Coursera
RES0256,R018,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0257,R018,3,"Network Architecture, Disaster Recovery, Load Balancing",https://www.coursera.org/specializations/gcp-architecture,Video Course + Certificate,Coursera
RES0258,R018,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0259,R018,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0260,R018,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0261,R018,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0262,R018,5,Python,https://www.coursera.org/learn/python-network-data,Video Course + Certificate,Coursera
RES0263,R018,5,Python,https://www.coursera.org/learn/python-operating-system,Video Course + Certificate,Coursera
RES0264,R018,5,Python,https://www.coursera.org/learn/python-project-for-ai-application-development,Video Course + Certificate,Coursera
RES0265,R019,1,Aws,https://www.coursera.org/learn/intro-to-data-engineering,Video Course + Certificate,Coursera
RES0266,R019,1,Kubernetes,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,Video Course + Certificate,Coursera
RES0267,R019,1,Aws,https://www.coursera.org/specializations/exam-prep-mls-c01-aws-certified-machine-learning-specialty,Video Course + Certificate,Coursera
RES0268,R019,2,Aws,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,Video Course + Certificate,Udemy
RES0269,R019,2,Docker,https://www.udemy.com/dive-into-docker-the-complete-docker-course-for-developers/,Video Course + Certificate,Udemy
RES0270,R019,2,Aws,https://www.udemy.com/django-tutorial-amazon-web-services/,Video Course + Certificate,Udemy
RES0271,R019,3,Aws,https://www.coursera.org/specializations/aws-devops,Video Course + Certificate,Coursera
RES0272,R019,3,Azure,https://www.coursera.org/professional-certificates/microsoft-azure-dp-203-data-engineering,Video Course + Certificate,Coursera
RES0273,R019,3,Azure,https://www.coursera.org/professional-certificates/azure-developer-associate,Video Course + Certificate,Coursera
RES0274,R019,4,Aws,https://www.coursera.org/learn/architecting-solutions-on-aws,Video Course + Certificate,Coursera
RES0275,R019,4,Aws,https://www.coursera.org/learn/aws-cloud-practitioner-clf-c02,Video Course + Certificate,Coursera
RES0276,R019,4,Aws,https://www.coursera.org/learn/aws-cloud-practitioner-essentials,Video Course + Certificate,Coursera
RES0277,R019,5,Kubernetes,https://www.coursera.org/professional-certificates/ibm-backend-development,Video Course + Certificate,Coursera
RES0278,R019,5,Azure,https://www.coursera.org/professional-certificates/microsoft-azure-ai-in-healthcare,Video Course + Certificate,Coursera
RES0279,R019,5,Azure,https://www.coursera.org/professional-certificates/microsoft-azure-security-engineer-associate,Video Course + Certificate,Coursera
RES0280,R020,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0281,R020,1,Vulnerability Assessment,https://www.coursera.org/learn/assets-threats-and-vulnerabilities,Video Course + Certificate,Coursera
RES0282,R020,1,Python,https://www.coursera.org/learn/bioinformatics,Video Course + Certificate,Coursera
RES0283,R020,2,Python,https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke,Video Course + Certificate,Coursera
RES0284,R020,2,Python,https://www.coursera.org/specializations/python-programming-data-science,Video Course + Certificate,Coursera
RES0285,R020,2,Python,https://www.coursera.org/specializations/software-engineering-fundamentals,Video Course + Certificate,Coursera
RES0286,R020,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0287,R020,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0288,R020,3,Aws,https://www.coursera.org/specializations/aws-devops,Video Course + Certificate,Coursera
RES0289,R020,4,Compliance,https://www.coursera.org/learn/accessibility,Video Course + Certificate,Coursera
RES0290,R020,4,Compliance,https://www.coursera.org/learn/adp-the-payroll-professional,Video Course + Certificate,Coursera
RES0291,R020,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0292,R020,5,Python,https://www.coursera.org/learn/python-crash-course,Video Course + Certificate,Coursera
RES0293,R020,5,Python,https://www.coursera.org/learn/python-data,Video Course + Certificate,Coursera
RES0294,R020,5,Python,https://www.coursera.org/learn/python-databases,Video Course + Certificate,Coursera
RES0295,R021,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0296,R021,1,Linux,https://www.coursera.org/learn/asistencia-tecnica,Video Course + Certificate,Coursera
RES0297,R021,1,Python,https://www.coursera.org/learn/bioinformatics,Video Course + Certificate,Coursera
RES0298,R021,2,Cloud Security,https://www.coursera.org/specializations/intro-to-ai-for-web-developers,Video Course + Certificate,Coursera
RES0299,R021,2,Python,https://www.coursera.org/specializations/introduction-data-science,Video Course + Certificate,Coursera
RES0300,R021,2,Python,https://www.coursera.org/specializations/investment-management-python-machine-learning,Video Course + Certificate,Coursera
RES0301,R021,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0302,R021,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0303,R021,3,Python,https://www.coursera.org/learn/generative-ai-with-llms,Video Course + Certificate,Coursera
RES0304,R021,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0305,R021,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0306,R021,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0307,R021,5,Python,https://www.coursera.org/learn/python-es,Video Course + Certificate,Coursera
RES0308,R021,5,Python,https://www.coursera.org/learn/python-network-data,Video Course + Certificate,Coursera
RES0309,R021,5,"Python, Linux",https://www.coursera.org/learn/python-operating-system,Video Course + Certificate,Coursera
RES0310,R022,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0311,R022,1,Linux,https://www.coursera.org/learn/asistencia-tecnica,Video Course + Certificate,Coursera
RES0312,R022,1,Cryptography,https://www.coursera.org/learn/assets-threats-and-vulnerabilities,Video Course + Certificate,Coursera
RES0313,R022,2,Python,https://www.coursera.org/specializations/data-science-fundamentals-python-sql,Video Course + Certificate,Coursera
RES0314,R022,2,Cryptography,https://www.coursera.org/specializations/discrete-mathematics,Video Course + Certificate,Coursera
RES0315,R022,2,Python,https://www.coursera.org/specializations/ibm-cloud-application-development-foundations,Video Course + Certificate,Coursera
RES0316,R022,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0317,R022,3,Cryptography,https://www.coursera.org/specializations/cyber-security,Video Course + Certificate,Coursera
RES0318,R022,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0319,R022,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0320,R022,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0321,R022,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0322,R022,5,Python,https://www.coursera.org/learn/python-network-data,Video Course + Certificate,Coursera
RES0323,R022,5,"Python, Linux",https://www.coursera.org/learn/python-operating-system,Video Course + Certificate,Coursera
RES0324,R022,5,Python,https://www.coursera.org/learn/python-project-for-ai-application-development,Video Course + Certificate,Coursera
RES0325,R023,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0326,R023,1,Vulnerability Assessment,https://www.coursera.org/learn/assets-threats-and-vulnerabilities,Video Course + Certificate,Coursera
RES0327,R023,1,Python,https://www.coursera.org/learn/bioinformatics,Video Course + Certificate,Coursera
RES0328,R023,2,Python,https://www.coursera.org/specializations/introduction-data-science,Video Course + Certificate,Coursera
RES0329,R023,2,Python,https://www.coursera.org/specializations/investment-management-python-machine-learning,Video Course + Certificate,Coursera
RES0330,R023,2,Python,https://www.coursera.org/specializations/iot,Video Course + Certificate,Coursera
RES0331,R023,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0332,R023,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0333,R023,3,Python,https://www.coursera.org/learn/generative-ai-with-llms,Video Course + Certificate,Coursera
RES0334,R023,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0335,R023,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0336,R023,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0337,R023,5,Python,https://www.coursera.org/learn/python-databases,Video Course + Certificate,Coursera
RES0338,R023,5,Python,https://www.coursera.org/learn/python-es,Video Course + Certificate,Coursera
RES0339,R023,5,Python,https://www.coursera.org/learn/python-network-data,Video Course + Certificate,Coursera
RES0340,R024,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0341,R024,1,Python,https://www.coursera.org/learn/bioinformatics,Video Course + Certificate,Coursera
RES0342,R024,1,Python,https://www.coursera.org/learn/data-analysis-with-python,Video Course + Certificate,Coursera
RES0343,R024,2,Python,https://www.coursera.org/specializations/networkautomation,Video Course + Certificate,Coursera
RES0344,R024,2,Python,https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke,Video Course + Certificate,Coursera
RES0345,R024,2,Python,https://www.coursera.org/specializations/python-programming-data-science,Video Course + Certificate,Coursera
RES0346,R024,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0347,R024,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0348,R024,3,Python,https://www.coursera.org/learn/generative-ai-with-llms,Video Course + Certificate,Coursera
RES0349,R024,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0350,R024,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0351,R024,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0352,R024,5,Python,https://www.coursera.org/learn/python-es,Video Course + Certificate,Coursera
RES0353,R024,5,Python,https://www.coursera.org/learn/python-network-data,Video Course + Certificate,Coursera
RES0354,R024,5,Python,https://www.coursera.org/learn/python-operating-system,Video Course + Certificate,Coursera
RES0355,R025,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0356,R025,1,Threat Analysis,https://www.coursera.org/learn/assets-threats-and-vulnerabilities,Video Course + Certificate,Coursera
RES0357,R025,1,Python,https://www.coursera.org/learn/bioinformatics,Video Course + Certificate,Coursera
RES0358,R025,2,Python,https://www.coursera.org/specializations/iot,Video Course + Certificate,Coursera
RES0359,R025,2,Python,https://www.coursera.org/specializations/networkautomation,Video Course + Certificate,Coursera
RES0360,R025,2,Python,https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke,Video Course + Certificate,Coursera
RES0361,R025,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0362,R025,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0363,R025,3,Python,https://www.coursera.org/learn/generative-ai-with-llms,Video Course + Certificate,Coursera
RES0364,R025,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0365,R025,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0366,R025,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0367,R025,5,Python,https://www.coursera.org/learn/python-databases,Video Course + Certificate,Coursera
RES0368,R025,5,Python,https://www.coursera.org/learn/python-es,Video Course + Certificate,Coursera
RES0369,R025,5,Python,https://www.coursera.org/learn/python-network-data,Video Course + Certificate,Coursera
RES0370,R026,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0371,R026,1,Python,https://www.coursera.org/learn/bioinformatics,Video Course + Certificate,Coursera
RES0372,R026,1,Python,https://www.coursera.org/learn/data-analysis-with-python,Video Course + Certificate,Coursera
RES0373,R026,2,Python,https://www.dicoding.com/academies/620-belajar-pemrograman-prosedural-dengan-python,Interactive Course + Certificate,Dicoding
RES0374,R026,2,Python,https://www.dicoding.com/academies/743-belajar-back-end-pemula-dengan-python,Interactive Course + Certificate,Dicoding
RES0375,R026,2,Python,https://www.dicoding.com/academies/788-belajar-fundamental-back-end-dengan-python,Interactive Course + Certificate,Dicoding
RES0376,R026,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0377,R026,3,Java,https://www.coursera.org/specializations/core-java,Video Course + Certificate,Coursera
RES0378,R026,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0379,R026,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0380,R026,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0381,R026,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0382,R026,5,Aws,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,Video Course + Certificate,Coursera
RES0383,R026,5,Aws,https://www.coursera.org/professional-certificates/aws-cloud-support-associate,Video Course + Certificate,Coursera
RES0384,R026,5,Aws,https://www.coursera.org/professional-certificates/aws-cloud-technology-consultant,Video Course + Certificate,Coursera
RES0385,R027,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0386,R027,1,R,https://www.coursera.org/learn/ai-for-everyone-de,Video Course + Certificate,Coursera
RES0387,R027,1,Sql,https://www.coursera.org/learn/analyze-data,Video Course + Certificate,Coursera
RES0388,R027,2,Excel,https://www.coursera.org/specializations/finance-quantitative-modeling-analysts,Video Course + Certificate,Coursera
RES0389,R027,2,"Sql, Data Visualization",https://www.coursera.org/specializations/from-data-to-insights-google-cloud-platform,Video Course + Certificate,Coursera
RES0390,R027,2,Python,https://www.coursera.org/specializations/ibm-cloud-application-development-foundations,Video Course + Certificate,Coursera
RES0391,R027,3,"Sql, Data Visualization",https://www.coursera.org/specializations/data-analytics-business,Video Course + Certificate,Coursera
RES0392,R027,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0393,R027,3,R,https://www.coursera.org/specializations/bayesian-statistics,Video Course + Certificate,Coursera
RES0394,R027,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0395,R027,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0396,R027,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0397,R027,5,Python,https://www.coursera.org/professional-certificates/ibm-backend-development,Video Course + Certificate,Coursera
RES0398,R027,5,Power Bi,https://www.coursera.org/professional-certificates/microsoft-power-bi-data-analyst,Video Course + Certificate,Coursera
RES0399,R027,5,Power Bi,https://www.coursera.org/professional-certificates/microsoft-powerbi-developer-and-architect,Video Course + Certificate,Coursera
RES0400,R028,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0401,R028,1,Machine Learning,https://www.coursera.org/learn/ai-for-everyone,Video Course + Certificate,Coursera
RES0402,R028,1,"Machine Learning, R",https://www.coursera.org/learn/ai-for-everyone-de,Video Course + Certificate,Coursera
RES0403,R028,2,Data Visualization,https://www.coursera.org/specializations/data-analysis-visualization-foundations,Video Course + Certificate,Coursera
RES0404,R028,2,R,https://www.coursera.org/specializations/data-collection,Video Course + Certificate,Coursera
RES0405,R028,2,"Python, Sql",https://www.coursera.org/specializations/data-engineering-foundations,Video Course + Certificate,Coursera
RES0406,R028,3,Machine Learning,https://www.coursera.org/learn/ai-for-medical-diagnosis,Video Course + Certificate,Coursera
RES0407,R028,3,Machine Learning,https://www.coursera.org/specializations/ai-for-medicine,Video Course + Certificate,Coursera
RES0408,R028,3,"Sql, Data Visualization",https://www.coursera.org/specializations/data-analytics-business,Video Course + Certificate,Coursera
RES0409,R028,4,Tensorflow,https://www.coursera.org/learn/advanced-learning-algorithms,Video Course + Certificate,Coursera
RES0410,R028,4,"Python, Machine Learning",https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0411,R028,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0412,R028,5,Python,https://www.coursera.org/learn/python-project-for-ai-application-development,Video Course + Certificate,Coursera
RES0413,R028,5,Machine Learning,https://www.coursera.org/learn/pytorch-advanced-architectures-and-deployment,Video Course + Certificate,Coursera
RES0414,R028,5,Machine Learning,https://www.coursera.org/learn/pytorch-fundamentals,Video Course + Certificate,Coursera
RES0415,R029,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0416,R029,1,Machine Learning,https://www.coursera.org/learn/ai-for-everyone,Video Course + Certificate,Coursera
RES0417,R029,1,Machine Learning,https://www.coursera.org/learn/ai-for-everyone-de,Video Course + Certificate,Coursera
RES0418,R029,2,Sql,https://www.coursera.org/specializations/excel-mysql,Video Course + Certificate,Coursera
RES0419,R029,2,"Machine Learning, Sql",https://www.coursera.org/specializations/from-data-to-insights-google-cloud-platform,Video Course + Certificate,Coursera
RES0420,R029,2,Python,https://www.coursera.org/specializations/ibm-cloud-application-development-foundations,Video Course + Certificate,Coursera
RES0421,R029,3,Machine Learning,https://www.coursera.org/learn/ai-for-medical-diagnosis,Video Course + Certificate,Coursera
RES0422,R029,3,Machine Learning,https://www.coursera.org/specializations/ai-for-medicine,Video Course + Certificate,Coursera
RES0423,R029,3,Sql,https://www.coursera.org/specializations/data-analytics-business,Video Course + Certificate,Coursera
RES0424,R029,4,Tensorflow,https://www.coursera.org/learn/advanced-learning-algorithms,Video Course + Certificate,Coursera
RES0425,R029,4,"Python, Machine Learning",https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0426,R029,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0427,R029,5,Python,https://www.coursera.org/learn/regression-analysis-simplify-complex-data-relationships,Video Course + Certificate,Coursera
RES0428,R029,5,Python,https://www.coursera.org/learn/spark-hadoop-snowflake-data-engineering,Video Course + Certificate,Coursera
RES0429,R029,5,Sql,https://www.coursera.org/learn/sugar-software-unificado-gestion-arqueologica,Video Course + Certificate,Coursera
RES0430,R030,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0431,R030,1,Deep Learning,https://www.coursera.org/learn/ai-for-everyone,Video Course + Certificate,Coursera
RES0432,R030,1,Deep Learning,https://www.coursera.org/learn/ai-for-everyone-de,Video Course + Certificate,Coursera
RES0433,R030,2,Python,https://www.coursera.org/specializations/python-programming-data-science,Video Course + Certificate,Coursera
RES0434,R030,2,Java,https://www.coursera.org/specializations/software-design-architecture,Video Course + Certificate,Coursera
RES0435,R030,2,Python,https://www.coursera.org/specializations/software-engineering-fundamentals,Video Course + Certificate,Coursera
RES0436,R030,3,Deep Learning,https://www.coursera.org/learn/ai-for-medical-diagnosis,Video Course + Certificate,Coursera
RES0437,R030,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0438,R030,3,C++,https://www.coursera.org/specializations/cplusplusunrealgamedevelopment,Video Course + Certificate,Coursera
RES0439,R030,4,Tensorflow,https://www.coursera.org/learn/advanced-learning-algorithms,Video Course + Certificate,Coursera
RES0440,R030,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0441,R030,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0442,R030,5,Pytorch,https://www.coursera.org/learn/pytorch-techniques-and-ecosystem-tools,Video Course + Certificate,Coursera
RES0443,R030,5,Python,https://www.coursera.org/learn/regression-analysis-simplify-complex-data-relationships,Video Course + Certificate,Coursera
RES0444,R030,5,Python,https://www.coursera.org/learn/spark-hadoop-snowflake-data-engineering,Video Course + Certificate,Coursera
RES0445,R031,1,Sql,https://www.coursera.org/learn/analyze-data,Video Course + Certificate,Coursera
RES0446,R031,1,Sql,https://www.coursera.org/learn/aspectos-basicos-datos-datos-en-todas-partes,Video Course + Certificate,Coursera
RES0447,R031,1,Sql,https://www.coursera.org/learn/data-preparation,Video Course + Certificate,Coursera
RES0448,R031,2,Excel,https://www.coursera.org/projects/excel-for-beginners-pivot-tables,Video Course + Certificate,Coursera
RES0449,R031,2,Power Bi,https://www.coursera.org/projects/power-bi-desktop,Video Course + Certificate,Coursera
RES0450,R031,2,Power Bi,https://www.coursera.org/specializations/analytics,Video Course + Certificate,Coursera
RES0451,R031,3,Sql,https://www.coursera.org/specializations/data-analytics-business,Video Course + Certificate,Coursera
RES0452,R031,3,Excel,https://www.coursera.org/learn/business-analytics-excel,Video Course + Certificate,Coursera
RES0453,R031,3,Excel,https://www.coursera.org/projects/chatgpt-for-beginners-save-time-with-microsoft-excel,Video Course + Certificate,Coursera
RES0454,R031,4,Excel,https://www.coursera.org/learn/competencias-digitales-ofimatica,Video Course + Certificate,Coursera
RES0455,R031,4,Excel,https://www.coursera.org/learn/data-for-business-analysts-using-microsoft-excel,Video Course + Certificate,Coursera
RES0456,R031,4,"Data Modeling, Data Warehousing",https://www.coursera.org/learn/data-modeling-transformation-serving,Video Course + Certificate,Coursera
RES0457,R031,5,"Sql, Etl, Data Warehousing",https://www.coursera.org/specializations/bi-foundations-sql-etl-data-warehouse,Video Course + Certificate,Coursera
RES0458,R031,5,Excel,https://www.coursera.org/specializations/business-analytics-with-excel,Video Course + Certificate,Coursera
RES0459,R031,5,Excel,https://www.coursera.org/specializations/cells-formulas-finance-excel-financial-analysts,Video Course + Certificate,Coursera
RES0460,R032,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0461,R032,1,Sql,https://www.coursera.org/learn/analyze-data,Video Course + Certificate,Coursera
RES0462,R032,1,Sql,https://www.coursera.org/learn/aspectos-basicos-datos-datos-en-todas-partes,Video Course + Certificate,Coursera
RES0463,R032,2,Python,https://www.coursera.org/specializations/networkautomation,Video Course + Certificate,Coursera
RES0464,R032,2,"Python, Sql",https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke,Video Course + Certificate,Coursera
RES0465,R032,2,Python,https://www.coursera.org/specializations/python-programming-data-science,Video Course + Certificate,Coursera
RES0466,R032,3,Sql,https://www.coursera.org/specializations/data-analytics-business,Video Course + Certificate,Coursera
RES0467,R032,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0468,R032,3,Python,https://www.coursera.org/learn/python-for-data-visualization,Video Course + Certificate,Coursera
RES0469,R032,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0470,R032,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0471,R032,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0472,R032,5,Sql,https://www.coursera.org/learn/sugar-software-unificado-gestion-arqueologica,Video Course + Certificate,Coursera
RES0473,R032,5,Python,https://www.coursera.org/learn/the-power-of-statistics,Video Course + Certificate,Coursera
RES0474,R032,5,Aws,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,Video Course + Certificate,Coursera
RES0475,R033,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0476,R033,1,Sql,https://www.coursera.org/learn/analyze-data,Video Course + Certificate,Coursera
RES0477,R033,1,Sql,https://www.coursera.org/learn/aspectos-basicos-datos-datos-en-todas-partes,Video Course + Certificate,Coursera
RES0478,R033,2,"Sql, Tableau, Excel, Data Visualization",https://www.coursera.org/specializations/excel-mysql,Video Course + Certificate,Coursera
RES0479,R033,2,Excel,https://www.coursera.org/specializations/excel-vba-creative-problem-solving,Video Course + Certificate,Coursera
RES0480,R033,2,Excel,https://www.coursera.org/specializations/finance-quantitative-modeling-analysts,Video Course + Certificate,Coursera
RES0481,R033,3,"Sql, Data Visualization",https://www.coursera.org/specializations/data-analytics-business,Video Course + Certificate,Coursera
RES0482,R033,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0483,R033,3,Excel,https://www.coursera.org/learn/business-analytics-excel,Video Course + Certificate,Coursera
RES0484,R033,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0485,R033,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0486,R033,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0487,R033,5,"Sql, Tableau, Data Visualization",https://www.coursera.org/professional-certificates/google-business-intelligence,Video Course + Certificate,Coursera
RES0488,R033,5,Python,https://www.coursera.org/professional-certificates/google-it-automation,Video Course + Certificate,Coursera
RES0489,R033,5,Python,https://www.coursera.org/professional-certificates/ibm-backend-development,Video Course + Certificate,Coursera
RES0490,R034,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
RES0491,R034,1,Sql,https://www.coursera.org/learn/analyze-data,Video Course + Certificate,Coursera
RES0492,R034,1,Sql,https://www.coursera.org/learn/aspectos-basicos-datos-datos-en-todas-partes,Video Course + Certificate,Coursera
RES0493,R034,2,"Apache Spark, Sql",https://www.coursera.org/specializations/learn-sql-basics-data-science,Video Course + Certificate,Coursera
RES0494,R034,2,Python,https://www.coursera.org/specializations/networkautomation,Video Course + Certificate,Coursera
RES0495,R034,2,"Sql, Python",https://www.coursera.org/specializations/python-bash-sql-data-engineering-duke,Video Course + Certificate,Coursera
RES0496,R034,3,Sql,https://www.coursera.org/specializations/data-analytics-business,Video Course + Certificate,Coursera
RES0497,R034,3,Python,https://www.coursera.org/specializations/data-science-python,Video Course + Certificate,Coursera
RES0498,R034,3,Java,https://www.coursera.org/specializations/core-java,Video Course + Certificate,Coursera
RES0499,R034,4,Python,https://www.coursera.org/learn/agentic-ai-with-langchain-and-langgraph,Video Course + Certificate,Coursera
RES0500,R034,4,Python,https://www.coursera.org/learn/ai-python-for-beginners,Video Course + Certificate,Coursera
RES0501,R034,4,Python,https://www.coursera.org/learn/aprendiendo-programar-python,Video Course + Certificate,Coursera
RES0502,R034,5,"Apache Spark, Hadoop, Python",https://www.coursera.org/learn/spark-hadoop-snowflake-data-engineering,Video Course + Certificate,Coursera
RES0503,R034,5,Sql,https://www.coursera.org/learn/sugar-software-unificado-gestion-arqueologica,Video Course + Certificate,Coursera
RES0504,R034,5,Python,https://www.coursera.org/learn/the-power-of-statistics,Video Course + Certificate,Coursera
RES0505,R035,1,Python,https://www.coursera.org/learn/ai-code-generation-everyone,Video Course + Certificate,Coursera
